x-axis,1,2
second,Volt,Volt
-10.23054E-03,+3.77412060E+00,+160.80402E-03
-10.22954E-03,+3.76768844E+00,+160.80402E-03
-10.22854E-03,+3.76768844E+00,+160.80402E-03
-10.22754E-03,+3.77412060E+00,+160.80402E-03
-10.22654E-03,+3.70015075E+00,+154.37186E-03
-10.22554E-03,+3.70015075E+00,+160.80402E-03
-10.22454E-03,+3.77412060E+00,+160.80402E-03
-10.22354E-03,+3.77412060E+00,+160.80402E-03
-10.22254E-03,+3.76768844E+00,+160.80402E-03
-10.22154E-03,+3.76768844E+00,+160.80402E-03
-10.22054E-03,+3.77412060E+00,+160.80402E-03
-10.21954E-03,+3.76768844E+00,+160.80402E-03
-10.21854E-03,+3.77412060E+00,+160.80402E-03
-10.21754E-03,+3.76768844E+00,+160.80402E-03
-10.21654E-03,+3.77412060E+00,+160.80402E-03
-10.21554E-03,+3.70015075E+00,+160.80402E-03
-10.21454E-03,+3.77412060E+00,+160.80402E-03
-10.21354E-03,+3.70015075E+00,+160.80402E-03
-10.21254E-03,+3.77412060E+00,+160.80402E-03
-10.21154E-03,+3.77412060E+00,+160.80402E-03
-10.21054E-03,+3.77412060E+00,+160.80402E-03
-10.20954E-03,+3.69371859E+00,+160.80402E-03
-10.20854E-03,+3.77412060E+00,+160.80402E-03
-10.20754E-03,+3.76768844E+00,+160.80402E-03
-10.20654E-03,+3.77412060E+00,+160.80402E-03
-10.20554E-03,+3.69371859E+00,+167.23618E-03
-10.20454E-03,+3.70015075E+00,+160.80402E-03
-10.20354E-03,+3.77412060E+00,+160.80402E-03
-10.20254E-03,+3.77412060E+00,+160.80402E-03
-10.20154E-03,+3.76768844E+00,+160.80402E-03
-10.20054E-03,+3.70015075E+00,+160.80402E-03
-10.19954E-03,+3.77412060E+00,+160.80402E-03
-10.19854E-03,+3.77412060E+00,+234.77387E-03
-10.19754E-03,+3.77412060E+00,+160.80402E-03
-10.19654E-03,+3.77412060E+00,+160.80402E-03
-10.19554E-03,+3.70015075E+00,+160.80402E-03
-10.19454E-03,+3.76768844E+00,+160.80402E-03
-10.19354E-03,+3.70015075E+00,+160.80402E-03
-10.19254E-03,+3.76768844E+00,+160.80402E-03
-10.19154E-03,+3.70015075E+00,+160.80402E-03
-10.19054E-03,+3.76768844E+00,+160.80402E-03
-10.18954E-03,+3.77412060E+00,+160.80402E-03
-10.18854E-03,+3.77412060E+00,+160.80402E-03
-10.18754E-03,+3.77412060E+00,+160.80402E-03
-10.18654E-03,+3.76768844E+00,+160.80402E-03
-10.18554E-03,+3.77412060E+00,+160.80402E-03
-10.18454E-03,+3.77412060E+00,+160.80402E-03
-10.18354E-03,+3.77412060E+00,+160.80402E-03
-10.18254E-03,+3.77412060E+00,+160.80402E-03
-10.18154E-03,+3.77412060E+00,+160.80402E-03
-10.18054E-03,+3.77412060E+00,+160.80402E-03
-10.17954E-03,+3.70015075E+00,+160.80402E-03
-10.17854E-03,+3.77412060E+00,+160.80402E-03
-10.17754E-03,+3.77412060E+00,+167.23618E-03
-10.17654E-03,+3.70015075E+00,+160.80402E-03
-10.17554E-03,+3.70015075E+00,+160.80402E-03
-10.17454E-03,+3.77412060E+00,+160.80402E-03
-10.17354E-03,+3.77412060E+00,+160.80402E-03
-10.17254E-03,+3.70015075E+00,+160.80402E-03
-10.17154E-03,+3.70015075E+00,+160.80402E-03
-10.17054E-03,+3.76768844E+00,+160.80402E-03
-10.16954E-03,+3.77412060E+00,+160.80402E-03
-10.16854E-03,+3.70015075E+00,+160.80402E-03
-10.16754E-03,+3.77412060E+00,+160.80402E-03
-10.16654E-03,+3.77412060E+00,+154.37186E-03
-10.16554E-03,+3.77412060E+00,+160.80402E-03
-10.16454E-03,+3.69371859E+00,+234.77387E-03
-10.16354E-03,+3.77412060E+00,+160.80402E-03
-10.16254E-03,+3.77412060E+00,+160.80402E-03
-10.16154E-03,+3.70015075E+00,+160.80402E-03
-10.16054E-03,+3.77412060E+00,+160.80402E-03
-10.15954E-03,+3.77412060E+00,+160.80402E-03
-10.15854E-03,+3.77412060E+00,+160.80402E-03
-10.15754E-03,+3.77412060E+00,+86.83417E-03
-10.15654E-03,+3.77412060E+00,+86.83417E-03
-10.15554E-03,+3.76768844E+00,+160.80402E-03
-10.15454E-03,+3.69371859E+00,+160.80402E-03
-10.15354E-03,+3.70015075E+00,+160.80402E-03
-10.15254E-03,+3.70015075E+00,+160.80402E-03
-10.15154E-03,+3.77412060E+00,+234.77387E-03
-10.15054E-03,+3.77412060E+00,+160.80402E-03
-10.14954E-03,+3.77412060E+00,+160.80402E-03
-10.14854E-03,+3.77412060E+00,+160.80402E-03
-10.14754E-03,+3.77412060E+00,+160.80402E-03
-10.14654E-03,+3.77412060E+00,+160.80402E-03
-10.14554E-03,+3.77412060E+00,+160.80402E-03
-10.14454E-03,+3.77412060E+00,+160.80402E-03
-10.14354E-03,+3.77412060E+00,+234.77387E-03
-10.14254E-03,+3.76768844E+00,+160.80402E-03
-10.14154E-03,+3.76768844E+00,+160.80402E-03
-10.14054E-03,+3.76768844E+00,+160.80402E-03
-10.13954E-03,+3.77412060E+00,+160.80402E-03
-10.13854E-03,+3.77412060E+00,+160.80402E-03
-10.13754E-03,+3.77412060E+00,+234.77387E-03
-10.13654E-03,+3.77412060E+00,+160.80402E-03
-10.13554E-03,+3.77412060E+00,+160.80402E-03
-10.13454E-03,+3.77412060E+00,+160.80402E-03
-10.13354E-03,+3.77412060E+00,+160.80402E-03
-10.13254E-03,+3.76768844E+00,+160.80402E-03
-10.13154E-03,+3.77412060E+00,+160.80402E-03
-10.13054E-03,+3.77412060E+00,+160.80402E-03
-10.12954E-03,+3.77412060E+00,+160.80402E-03
-10.12854E-03,+3.77412060E+00,+160.80402E-03
-10.12754E-03,+3.77412060E+00,+160.80402E-03
-10.12654E-03,+3.77412060E+00,+160.80402E-03
-10.12554E-03,+3.76768844E+00,+160.80402E-03
-10.12454E-03,+3.77412060E+00,+160.80402E-03
-10.12354E-03,+3.77412060E+00,+160.80402E-03
-10.12254E-03,+3.77412060E+00,+160.80402E-03
-10.12154E-03,+3.78055276E+00,+160.80402E-03
-10.12054E-03,+3.76768844E+00,+160.80402E-03
-10.11954E-03,+3.77412060E+00,+160.80402E-03
-10.11854E-03,+3.77412060E+00,+160.80402E-03
-10.11754E-03,+3.77412060E+00,+160.80402E-03
-10.11654E-03,+3.77412060E+00,+160.80402E-03
-10.11554E-03,+3.77412060E+00,+160.80402E-03
-10.11454E-03,+3.77412060E+00,+160.80402E-03
-10.11354E-03,+3.77412060E+00,+234.77387E-03
-10.11254E-03,+3.77412060E+00,+160.80402E-03
-10.11154E-03,+3.77412060E+00,+160.80402E-03
-10.11054E-03,+3.77412060E+00,+160.80402E-03
-10.10954E-03,+3.76768844E+00,+160.80402E-03
-10.10854E-03,+3.77412060E+00,+160.80402E-03
-10.10754E-03,+3.77412060E+00,+160.80402E-03
-10.10654E-03,+3.70015075E+00,+160.80402E-03
-10.10554E-03,+3.77412060E+00,+160.80402E-03
-10.10454E-03,+3.77412060E+00,+160.80402E-03
-10.10354E-03,+3.77412060E+00,+160.80402E-03
-10.10254E-03,+3.77412060E+00,+160.80402E-03
-10.10154E-03,+3.70015075E+00,+160.80402E-03
-10.10054E-03,+3.70015075E+00,+160.80402E-03
-10.09954E-03,+3.77412060E+00,+86.83417E-03
-10.09854E-03,+3.77412060E+00,+160.80402E-03
-10.09754E-03,+3.70015075E+00,+160.80402E-03
-10.09654E-03,+3.77412060E+00,+160.80402E-03
-10.09554E-03,+3.77412060E+00,+160.80402E-03
-10.09454E-03,+3.76768844E+00,+160.80402E-03
-10.09354E-03,+3.70015075E+00,+160.80402E-03
-10.09254E-03,+3.77412060E+00,+160.80402E-03
-10.09154E-03,+3.77412060E+00,+86.83417E-03
-10.09054E-03,+3.76768844E+00,+154.37186E-03
-10.08954E-03,+3.70015075E+00,+154.37186E-03
-10.08854E-03,+3.76768844E+00,+160.80402E-03
-10.08754E-03,+3.77412060E+00,+160.80402E-03
-10.08654E-03,+3.69371859E+00,+160.80402E-03
-10.08554E-03,+3.77412060E+00,+160.80402E-03
-10.08454E-03,+3.76768844E+00,+160.80402E-03
-10.08354E-03,+3.77412060E+00,+160.80402E-03
-10.08254E-03,+3.76768844E+00,+234.77387E-03
-10.08154E-03,+3.70015075E+00,+160.80402E-03
-10.08054E-03,+3.77412060E+00,+160.80402E-03
-10.07954E-03,+3.77412060E+00,+160.80402E-03
-10.07854E-03,+3.76768844E+00,+160.80402E-03
-10.07754E-03,+3.77412060E+00,+160.80402E-03
-10.07654E-03,+3.77412060E+00,+160.80402E-03
-10.07554E-03,+3.77412060E+00,+160.80402E-03
-10.07454E-03,+3.77412060E+00,+160.80402E-03
-10.07354E-03,+3.77412060E+00,+160.80402E-03
-10.07254E-03,+3.77412060E+00,+160.80402E-03
-10.07154E-03,+3.77412060E+00,+160.80402E-03
-10.07054E-03,+3.76768844E+00,+160.80402E-03
-10.06954E-03,+3.77412060E+00,+234.77387E-03
-10.06854E-03,+3.70015075E+00,+160.80402E-03
-10.06754E-03,+3.77412060E+00,+160.80402E-03
-10.06654E-03,+3.77412060E+00,+160.80402E-03
-10.06554E-03,+3.77412060E+00,+160.80402E-03
-10.06454E-03,+3.70015075E+00,+160.80402E-03
-10.06354E-03,+3.69371859E+00,+160.80402E-03
-10.06254E-03,+3.69371859E+00,+160.80402E-03
-10.06154E-03,+3.77412060E+00,+160.80402E-03
-10.06054E-03,+3.77412060E+00,+160.80402E-03
-10.05954E-03,+3.77412060E+00,+160.80402E-03
-10.05854E-03,+3.77412060E+00,+160.80402E-03
-10.05754E-03,+3.70015075E+00,+160.80402E-03
-10.05654E-03,+3.77412060E+00,+160.80402E-03
-10.05554E-03,+3.77412060E+00,+160.80402E-03
-10.05454E-03,+3.77412060E+00,+160.80402E-03
-10.05354E-03,+3.70015075E+00,+160.80402E-03
-10.05254E-03,+3.77412060E+00,+160.80402E-03
-10.05154E-03,+3.77412060E+00,+160.80402E-03
-10.05054E-03,+3.77412060E+00,+160.80402E-03
-10.04954E-03,+3.77412060E+00,+160.80402E-03
-10.04854E-03,+3.76768844E+00,+86.83417E-03
-10.04754E-03,+3.77412060E+00,+160.80402E-03
-10.04654E-03,+3.77412060E+00,+160.80402E-03
-10.04554E-03,+3.70015075E+00,+160.80402E-03
-10.04454E-03,+3.77412060E+00,+160.80402E-03
-10.04354E-03,+3.77412060E+00,+160.80402E-03
-10.04254E-03,+3.77412060E+00,+160.80402E-03
-10.04154E-03,+3.77412060E+00,+160.80402E-03
-10.04054E-03,+3.77412060E+00,+160.80402E-03
-10.03954E-03,+3.70015075E+00,+160.80402E-03
-10.03854E-03,+3.76768844E+00,+160.80402E-03
-10.03754E-03,+3.77412060E+00,+167.23618E-03
-10.03654E-03,+3.76768844E+00,+86.83417E-03
-10.03554E-03,+3.77412060E+00,+167.23618E-03
-10.03454E-03,+3.70015075E+00,+160.80402E-03
-10.03354E-03,+3.76768844E+00,+160.80402E-03
-10.03254E-03,+3.77412060E+00,+160.80402E-03
-10.03154E-03,+3.84165829E+00,+234.77387E-03
-10.03054E-03,+3.76768844E+00,+160.80402E-03
-10.02954E-03,+3.70015075E+00,+160.80402E-03
-10.02854E-03,+3.76768844E+00,+160.80402E-03
-10.02754E-03,+3.84809045E+00,+160.80402E-03
-10.02654E-03,+3.70015075E+00,+160.80402E-03
-10.02554E-03,+3.76768844E+00,+160.80402E-03
-10.02454E-03,+3.77412060E+00,+160.80402E-03
-10.02354E-03,+3.77412060E+00,+160.80402E-03
-10.02254E-03,+3.77412060E+00,+160.80402E-03
-10.02154E-03,+3.77412060E+00,+160.80402E-03
-10.02054E-03,+3.77412060E+00,+160.80402E-03
-10.01954E-03,+3.70015075E+00,+160.80402E-03
-10.01854E-03,+3.76768844E+00,+160.80402E-03
-10.01754E-03,+3.77412060E+00,+167.23618E-03
-10.01654E-03,+3.70015075E+00,+160.80402E-03
-10.01554E-03,+3.69371859E+00,+160.80402E-03
-10.01454E-03,+3.77412060E+00,+160.80402E-03
-10.01354E-03,+3.77412060E+00,+160.80402E-03
-10.01254E-03,+3.78055276E+00,+160.80402E-03
-10.01154E-03,+3.77412060E+00,+160.80402E-03
-10.01054E-03,+3.70015075E+00,+160.80402E-03
-10.00954E-03,+3.70015075E+00,+160.80402E-03
-10.00854E-03,+3.77412060E+00,+160.80402E-03
-10.00754E-03,+3.70015075E+00,+160.80402E-03
-10.00654E-03,+3.77412060E+00,+160.80402E-03
-10.00554E-03,+3.77412060E+00,+160.80402E-03
-10.00454E-03,+3.77412060E+00,+160.80402E-03
-10.00354E-03,+3.77412060E+00,+160.80402E-03
-10.00254E-03,+3.77412060E+00,+160.80402E-03
-10.00154E-03,+3.77412060E+00,+160.80402E-03
-10.00054E-03,+3.76768844E+00,+160.80402E-03
-9.99954E-03,+3.70015075E+00,+160.80402E-03
-9.99854E-03,+3.77412060E+00,+160.80402E-03
-9.99754E-03,+3.77412060E+00,+160.80402E-03
-9.99654E-03,+3.77412060E+00,+160.80402E-03
-9.99554E-03,+3.77412060E+00,+160.80402E-03
-9.99454E-03,+3.77412060E+00,+160.80402E-03
-9.99354E-03,+3.76768844E+00,+234.77387E-03
-9.99254E-03,+3.70015075E+00,+234.77387E-03
-9.99154E-03,+3.70015075E+00,+234.77387E-03
-9.99054E-03,+3.77412060E+00,+167.23618E-03
-9.98954E-03,+3.77412060E+00,+160.80402E-03
-9.98854E-03,+3.76768844E+00,+160.80402E-03
-9.98754E-03,+3.77412060E+00,+160.80402E-03
-9.98654E-03,+3.77412060E+00,+160.80402E-03
-9.98554E-03,+3.77412060E+00,+160.80402E-03
-9.98454E-03,+3.77412060E+00,+160.80402E-03
-9.98354E-03,+3.76768844E+00,+86.83417E-03
-9.98254E-03,+3.70015075E+00,+160.80402E-03
-9.98154E-03,+3.77412060E+00,+160.80402E-03
-9.98054E-03,+3.76768844E+00,+160.80402E-03
-9.97954E-03,+3.77412060E+00,+167.23618E-03
-9.97854E-03,+3.76768844E+00,+160.80402E-03
-9.97754E-03,+3.76768844E+00,+160.80402E-03
-9.97654E-03,+3.76768844E+00,+160.80402E-03
-9.97554E-03,+3.76768844E+00,+160.80402E-03
-9.97454E-03,+3.77412060E+00,+160.80402E-03
-9.97354E-03,+3.77412060E+00,+160.80402E-03
-9.97254E-03,+3.77412060E+00,+160.80402E-03
-9.97154E-03,+3.70015075E+00,+160.80402E-03
-9.97054E-03,+3.77412060E+00,+160.80402E-03
-9.96954E-03,+3.76768844E+00,+160.80402E-03
-9.96854E-03,+3.70015075E+00,+160.80402E-03
-9.96754E-03,+3.77412060E+00,+234.77387E-03
-9.96654E-03,+3.77412060E+00,+160.80402E-03
-9.96554E-03,+3.69371859E+00,+167.23618E-03
-9.96454E-03,+3.76768844E+00,+160.80402E-03
-9.96354E-03,+3.76768844E+00,+160.80402E-03
-9.96254E-03,+3.76768844E+00,+160.80402E-03
-9.96154E-03,+3.77412060E+00,+160.80402E-03
-9.96054E-03,+3.70015075E+00,+160.80402E-03
-9.95954E-03,+3.77412060E+00,+160.80402E-03
-9.95854E-03,+3.77412060E+00,+160.80402E-03
-9.95754E-03,+3.76768844E+00,+234.77387E-03
-9.95654E-03,+3.77412060E+00,+160.80402E-03
-9.95554E-03,+3.70015075E+00,+160.80402E-03
-9.95454E-03,+3.77412060E+00,+160.80402E-03
-9.95354E-03,+3.77412060E+00,+160.80402E-03
-9.95254E-03,+3.77412060E+00,+160.80402E-03
-9.95154E-03,+3.77412060E+00,+160.80402E-03
-9.95054E-03,+3.77412060E+00,+160.80402E-03
-9.94954E-03,+3.76768844E+00,+160.80402E-03
-9.94854E-03,+3.77412060E+00,+160.80402E-03
-9.94754E-03,+3.77412060E+00,+160.80402E-03
-9.94654E-03,+3.77412060E+00,+160.80402E-03
-9.94554E-03,+3.76768844E+00,+160.80402E-03
-9.94454E-03,+3.77412060E+00,+160.80402E-03
-9.94354E-03,+3.77412060E+00,+160.80402E-03
-9.94254E-03,+3.77412060E+00,+160.80402E-03
-9.94154E-03,+3.77412060E+00,+160.80402E-03
-9.94054E-03,+3.76768844E+00,+160.80402E-03
-9.93954E-03,+3.77412060E+00,+160.80402E-03
-9.93854E-03,+3.77412060E+00,+160.80402E-03
-9.93754E-03,+3.77412060E+00,+160.80402E-03
-9.93654E-03,+3.77412060E+00,+160.80402E-03
-9.93554E-03,+3.77412060E+00,+160.80402E-03
-9.93454E-03,+3.77412060E+00,+160.80402E-03
-9.93354E-03,+3.69371859E+00,+160.80402E-03
-9.93254E-03,+3.77412060E+00,+160.80402E-03
-9.93154E-03,+3.77412060E+00,+160.80402E-03
-9.93054E-03,+3.77412060E+00,+160.80402E-03
-9.92954E-03,+3.77412060E+00,+160.80402E-03
-9.92854E-03,+3.76768844E+00,+160.80402E-03
-9.92754E-03,+3.77412060E+00,+160.80402E-03
-9.92654E-03,+3.76768844E+00,+160.80402E-03
-9.92554E-03,+3.76768844E+00,+160.80402E-03
-9.92454E-03,+3.69371859E+00,+160.80402E-03
-9.92354E-03,+3.76768844E+00,+160.80402E-03
-9.92254E-03,+3.77412060E+00,+86.83417E-03
-9.92154E-03,+3.77412060E+00,+154.37186E-03
-9.92054E-03,+3.77412060E+00,+160.80402E-03
-9.91954E-03,+3.77412060E+00,+160.80402E-03
-9.91854E-03,+3.70015075E+00,+160.80402E-03
-9.91754E-03,+3.77412060E+00,+160.80402E-03
-9.91654E-03,+3.77412060E+00,+160.80402E-03
-9.91554E-03,+3.77412060E+00,+160.80402E-03
-9.91454E-03,+3.77412060E+00,+160.80402E-03
-9.91354E-03,+3.70015075E+00,+160.80402E-03
-9.91254E-03,+3.77412060E+00,+160.80402E-03
-9.91154E-03,+3.70015075E+00,+160.80402E-03
-9.91054E-03,+3.77412060E+00,+160.80402E-03
-9.90954E-03,+3.77412060E+00,+160.80402E-03
-9.90854E-03,+3.77412060E+00,+160.80402E-03
-9.90754E-03,+3.77412060E+00,+160.80402E-03
-9.90654E-03,+3.77412060E+00,+160.80402E-03
-9.90554E-03,+3.70015075E+00,+160.80402E-03
-9.90454E-03,+3.76768844E+00,+160.80402E-03
-9.90354E-03,+3.70015075E+00,+160.80402E-03
-9.90254E-03,+3.77412060E+00,+234.77387E-03
-9.90154E-03,+3.69371859E+00,+160.80402E-03
-9.90054E-03,+3.77412060E+00,+160.80402E-03
-9.89954E-03,+3.77412060E+00,+160.80402E-03
-9.89854E-03,+3.77412060E+00,+160.80402E-03
-9.89754E-03,+3.77412060E+00,+160.80402E-03
-9.89654E-03,+3.76768844E+00,+160.80402E-03
-9.89554E-03,+3.77412060E+00,+160.80402E-03
-9.89454E-03,+3.77412060E+00,+308.74372E-03
-9.89354E-03,+3.77412060E+00,+160.80402E-03
-9.89254E-03,+3.77412060E+00,+160.80402E-03
-9.89154E-03,+3.76768844E+00,+160.80402E-03
-9.89054E-03,+3.77412060E+00,+160.80402E-03
-9.88954E-03,+3.76768844E+00,+160.80402E-03
-9.88854E-03,+3.76768844E+00,+160.80402E-03
-9.88754E-03,+3.77412060E+00,+160.80402E-03
-9.88654E-03,+3.77412060E+00,+160.80402E-03
-9.88554E-03,+3.76768844E+00,+160.80402E-03
-9.88454E-03,+3.77412060E+00,+160.80402E-03
-9.88354E-03,+3.77412060E+00,+160.80402E-03
-9.88254E-03,+3.77412060E+00,+160.80402E-03
-9.88154E-03,+3.76768844E+00,+160.80402E-03
-9.88054E-03,+3.76768844E+00,+160.80402E-03
-9.87954E-03,+3.77412060E+00,+160.80402E-03
-9.87854E-03,+3.76768844E+00,+160.80402E-03
-9.87754E-03,+3.77412060E+00,+160.80402E-03
-9.87654E-03,+3.77412060E+00,+160.80402E-03
-9.87554E-03,+3.70015075E+00,+160.80402E-03
-9.87454E-03,+3.70015075E+00,+160.80402E-03
-9.87354E-03,+3.70015075E+00,+167.23618E-03
-9.87254E-03,+3.76768844E+00,+160.80402E-03
-9.87154E-03,+3.69371859E+00,+160.80402E-03
-9.87054E-03,+3.77412060E+00,+160.80402E-03
-9.86954E-03,+3.77412060E+00,+160.80402E-03
-9.86854E-03,+3.70015075E+00,+160.80402E-03
-9.86754E-03,+3.77412060E+00,+160.80402E-03
-9.86654E-03,+3.77412060E+00,+160.80402E-03
-9.86554E-03,+3.77412060E+00,+160.80402E-03
-9.86454E-03,+3.77412060E+00,+160.80402E-03
-9.86354E-03,+3.77412060E+00,+160.80402E-03
-9.86254E-03,+3.77412060E+00,+160.80402E-03
-9.86154E-03,+3.77412060E+00,+160.80402E-03
-9.86054E-03,+3.77412060E+00,+160.80402E-03
-9.85954E-03,+3.70015075E+00,+160.80402E-03
-9.85854E-03,+3.77412060E+00,+160.80402E-03
-9.85754E-03,+3.77412060E+00,+160.80402E-03
-9.85654E-03,+3.76768844E+00,+160.80402E-03
-9.85554E-03,+3.77412060E+00,+160.80402E-03
-9.85454E-03,+3.77412060E+00,+160.80402E-03
-9.85354E-03,+3.76768844E+00,+160.80402E-03
-9.85254E-03,+3.77412060E+00,+160.80402E-03
-9.85154E-03,+3.77412060E+00,+160.80402E-03
-9.85054E-03,+3.77412060E+00,+160.80402E-03
-9.84954E-03,+3.76768844E+00,+160.80402E-03
-9.84854E-03,+3.77412060E+00,+160.80402E-03
-9.84754E-03,+3.77412060E+00,+160.80402E-03
-9.84654E-03,+3.77412060E+00,+160.80402E-03
-9.84554E-03,+3.77412060E+00,+160.80402E-03
-9.84454E-03,+3.70015075E+00,+160.80402E-03
-9.84354E-03,+3.77412060E+00,+160.80402E-03
-9.84254E-03,+3.76768844E+00,+160.80402E-03
-9.84154E-03,+3.76768844E+00,+167.23618E-03
-9.84054E-03,+3.77412060E+00,+160.80402E-03
-9.83954E-03,+3.77412060E+00,+160.80402E-03
-9.83854E-03,+3.70015075E+00,+160.80402E-03
-9.83754E-03,+3.76768844E+00,+160.80402E-03
-9.83654E-03,+3.77412060E+00,+160.80402E-03
-9.83554E-03,+3.77412060E+00,+160.80402E-03
-9.83454E-03,+3.77412060E+00,+160.80402E-03
-9.83354E-03,+3.69371859E+00,+160.80402E-03
-9.83254E-03,+3.77412060E+00,+160.80402E-03
-9.83154E-03,+3.70015075E+00,+160.80402E-03
-9.83054E-03,+3.70015075E+00,+160.80402E-03
-9.82954E-03,+3.77412060E+00,+160.80402E-03
-9.82854E-03,+3.77412060E+00,+160.80402E-03
-9.82754E-03,+3.77412060E+00,+160.80402E-03
-9.82654E-03,+3.77412060E+00,+167.23618E-03
-9.82554E-03,+3.77412060E+00,+160.80402E-03
-9.82454E-03,+3.77412060E+00,+160.80402E-03
-9.82354E-03,+3.77412060E+00,+86.83417E-03
-9.82254E-03,+3.77412060E+00,+160.80402E-03
-9.82154E-03,+3.77412060E+00,+160.80402E-03
-9.82054E-03,+3.77412060E+00,+160.80402E-03
-9.81954E-03,+3.77412060E+00,+160.80402E-03
-9.81854E-03,+3.77412060E+00,+160.80402E-03
-9.81754E-03,+3.77412060E+00,+167.23618E-03
-9.81654E-03,+3.77412060E+00,+86.83417E-03
-9.81554E-03,+3.70015075E+00,+160.80402E-03
-9.81454E-03,+3.77412060E+00,+160.80402E-03
-9.81354E-03,+3.77412060E+00,+160.80402E-03
-9.81254E-03,+3.77412060E+00,+160.80402E-03
-9.81154E-03,+3.78055276E+00,+160.80402E-03
-9.81054E-03,+3.77412060E+00,+160.80402E-03
-9.80954E-03,+3.70015075E+00,+160.80402E-03
-9.80854E-03,+3.70015075E+00,+160.80402E-03
-9.80754E-03,+3.77412060E+00,+160.80402E-03
-9.80654E-03,+3.76768844E+00,+160.80402E-03
-9.80554E-03,+3.77412060E+00,+234.77387E-03
-9.80454E-03,+3.77412060E+00,+160.80402E-03
-9.80354E-03,+3.70015075E+00,+160.80402E-03
-9.80254E-03,+3.70015075E+00,+160.80402E-03
-9.80154E-03,+3.76768844E+00,+160.80402E-03
-9.80054E-03,+3.77412060E+00,+160.80402E-03
-9.79954E-03,+3.77412060E+00,+167.23618E-03
-9.79854E-03,+3.77412060E+00,+160.80402E-03
-9.79754E-03,+3.77412060E+00,+160.80402E-03
-9.79654E-03,+3.70015075E+00,+160.80402E-03
-9.79554E-03,+3.77412060E+00,+160.80402E-03
-9.79454E-03,+3.69371859E+00,+160.80402E-03
-9.79354E-03,+3.70015075E+00,+234.77387E-03
-9.79254E-03,+3.70015075E+00,+160.80402E-03
-9.79154E-03,+3.77412060E+00,+160.80402E-03
-9.79054E-03,+3.77412060E+00,+160.80402E-03
-9.78954E-03,+3.70015075E+00,+160.80402E-03
-9.78854E-03,+3.77412060E+00,+160.80402E-03
-9.78754E-03,+3.77412060E+00,+160.80402E-03
-9.78654E-03,+3.76768844E+00,+160.80402E-03
-9.78554E-03,+3.77412060E+00,+160.80402E-03
-9.78454E-03,+3.77412060E+00,+160.80402E-03
-9.78354E-03,+3.77412060E+00,+167.23618E-03
-9.78254E-03,+3.77412060E+00,+160.80402E-03
-9.78154E-03,+3.69371859E+00,+160.80402E-03
-9.78054E-03,+3.77412060E+00,+160.80402E-03
-9.77954E-03,+3.76768844E+00,+160.80402E-03
-9.77854E-03,+3.76768844E+00,+160.80402E-03
